df_test.url_id,predicted,
29896,1520,1500
29897,1120,1100
29899,835,815
29903,3320,3300
29904,1520,1500
29910,1220,1200
29918,1720,1700
29919,1520,1500
29921,1720,1700
29926,1120,1100
29928,2120,2100
29929,774,754
29933,1020,1000
29934,1006,986
29935,1220,1200
29948,6820,6800
29954,1120,1100
29957,4620,4600
29962,456,436
29963,505,485
29965,840,820
29966,359,339
29970,585,565
29971,571,551
29977,925,905
29978,52720,52700
29981,960,940
29985,777,757
29987,2120,2100
29990,1920,1900
29997,442,422
29998,894,874
30012,450,430
30014,1520,1500
30015,964,944
30017,31720,31700
30023,894,874
30025,1220,1200
30027,1420,1400
30028,1020,1000
30031,437,417
30037,936,916
30041,1320,1300
30042,1820,1800
30046,1820,1800
30052,744,724
30055,646,626
30059,1020,1000
30072,3120,3100
30076,1320,1300
30081,2020,2000
30094,765,745
30095,1120,1100
30096,1720,1700
30098,2220,2200
30099,1120,1100
30102,42220,42200
30104,1120,1100
30105,1320,1300
30107,2620,2600
30122,1820,1800
30123,931,911
30124,5320,5300
30126,6320,6300
30127,3720,3700
30129,638,618
30130,6220,6200
30136,1120,1100
30138,1420,1400
30140,1720,1700
30141,1320,1300
30144,2020,2000
30146,1620,1600
30147,9420,9400
30148,2020,2000
30150,3320,3300
30154,1020,1000
30159,1020,1000
30162,1720,1700
30169,7820,7800
30174,572,552
30175,3620,3600
30177,1017,997
30181,1620,1600
30186,2820,2800
30192,935,915
30194,674,654
30197,564,544
30204,758,738
30205,662,642
30209,1120,1100
30212,1120,1100
30214,2620,2600
30217,1220,1200
30219,1420,1400
30231,3220,3200
30232,1920,1900
30235,1320,1300
30238,1020,1000
30245,1012,992
30246,6620,6600
30250,1020,1000
30254,3420,3400
30258,877,857
30264,867,847
30265,562,542
30269,602,582
30286,8420,8400
30289,1320,1300
30293,1017,997
30295,498,478
30302,830,810
30305,1320,1300
30306,589,569
30309,1320,1300
30310,10420,10400
30314,942,922
30320,772,752
30323,1820,1800
30325,1320,1300
30331,819,799
30334,607,587
30336,444,424
30340,1120,1100
30343,1220,1200
30344,1420,1400
30347,9620,9600
30357,469,449
30363,779,759
30364,1320,1300
30371,1220,1200
30373,976,956
30383,505,485
30388,1320,1300
30390,1013,993
30391,3720,3700
30392,1620,1600
30395,9320,9300
30396,689,669
30404,4920,4900
30405,5320,5300
30406,5420,5400
30417,1020,1000
30418,607,587
30423,3520,3500
30428,1120,1100
30429,1520,1500
30439,538,518
30444,2020,2000
30448,4920,4900
30453,6220,6200
30454,2420,2400
30462,548,528
30463,493,473
30470,3420,3400
30474,11420,11400
30478,2120,2100
30493,1620,1600
30503,473,453
30505,875,855
30508,1220,1200
30513,698,678
30522,989,969
30523,642,622
30524,871,851
30536,11920,11900
30539,1620,1600
30544,2020,2000
30548,1820,1800
30549,1920,1900
30554,1720,1700
30560,6120,6100
30563,952,932
30564,1920,1900
30571,1120,1100
30572,962,942
30574,1620,1600
30575,4420,4400
30579,1520,1500
30584,1620,1600
30588,3020,3000
30603,1520,1500
30604,2420,2400
30609,1720,1700
30610,1720,1700
30613,552,532
30618,1520,1500
30619,1620,1600
30620,1220,1200
30622,17420,17400
30627,1920,1900
30635,29720,29700
30637,1820,1800
30641,2220,2200
30649,1220,1200
30655,1120,1100
30667,1220,1200
30669,25320,25300
30674,511,491
30676,2720,2700
30683,668,648
30690,887,867
30692,6720,6700
30703,3720,3700
30706,3020,3000
30708,1220,1200
30710,734,714
30713,1320,1300
30716,1520,1500
30717,897,877
30720,3020,3000
30725,3520,3500
30737,21020,21000
30740,670,650
30741,1420,1400
30743,3220,3200
30767,586,566
30768,1120,1100
30771,13920,13900
30776,1220,1200
30782,7820,7800
30785,2120,2100
30793,14920,14900
30796,1420,1400
30800,1420,1400
30803,5520,5500
30804,2420,2400
30805,1820,1800
30806,8920,8900
30809,895,875
30821,546,526
30828,994,974
30833,865,845
30835,2020,2000
30837,772,752
30844,716,696
30845,1220,1200
30863,959,939
30867,1520,1500
30868,1220,1200
30874,1020,1000
30877,825,805
30879,840,820
30887,2020,2000
30890,676,656
30898,2220,2200
30900,1820,1800
30901,618,598
30903,3820,3800
30907,3420,3400
30908,1320,1300
30918,865,845
30920,38820,38800
30929,2020,2000
30930,2020,2000
30933,2020,2000
30936,8820,8800
30938,4020,4000
30939,1620,1600
30941,2020,2000
30942,11120,11100
30944,2820,2800
30951,832,812
30952,1920,1900
30953,1120,1100
30954,6220,6200
30956,2220,2200
30961,1320,1300
30973,3020,3000
30976,2720,2700
30992,60220,60200
30993,865,845
30996,1220,1200
30998,1320,1300
30999,40620,40600
31006,2720,2700
31008,1320,1300
31013,1220,1200
31028,1720,1700
31030,1220,1200
31035,1120,1100
31044,1520,1500
31045,1620,1600
31050,277,257
31052,852,832
31057,1320,1300
31058,1620,1600
31060,1620,1600
31061,1320,1300
31062,1720,1700
31066,10320,10300
31069,862,842
31072,1720,1700
31073,1120,1100
31079,2720,2700
31080,6720,6700
31081,1320,1300
31084,1020,1000
31090,935,915
31093,1220,1200
31100,1520,1500
31101,1120,1100
31102,843,823
31104,1320,1300
31108,797,777
31115,1720,1700
31120,928,908
31125,1220,1200
31126,840,820
31128,996,976
31130,3720,3700
31137,767,747
31140,17920,17900
31141,1920,1900
31147,1720,1700
31148,8520,8500
31149,5120,5100
31153,956,936
31154,1520,1500
31156,1620,1600
31161,1720,1700
31171,824,804
31172,1420,1400
31175,5220,5200
31176,784,764
31182,1220,1200
31183,1120,1100
31186,940,920
31194,9220,9200
31198,2920,2900
31201,711,691
31204,1120,1100
31208,730,710
31220,801,781
31229,589,569
31237,1920,1900
31241,9020,9000
31245,10020,10000
31253,580,560
31264,1520,1500
31271,1020,1000
31278,1120,1100
31280,1220,1200
31283,647,627
31284,1520,1500
31285,2820,2800
31287,1220,1200
31289,1120,1100
31290,1520,1500
31291,5320,5300
31294,644,624
31304,1120,1100
31306,1320,1300
31307,1420,1400
31310,1720,1700
31318,1120,1100
31320,1420,1400
31322,3020,3000
31328,1720,1700
31330,1920,1900
31335,6820,6800
31337,3820,3800
31338,1020,1000
31339,852,832
31340,1620,1600
31345,2220,2200
31350,1920,1900
31351,2820,2800
31352,2020,2000
31354,1120,1100
31362,2220,2200
31368,966,946
31370,1120,1100
31371,1120,1100
31375,13720,13700
31378,1320,1300
31385,1520,1500
31389,1020,1000
31392,776,756
31395,1620,1600
31403,2920,2900
31410,788,768
31411,482,462
31414,5720,5700
31419,1620,1600
31421,843,823
31425,24120,24100
31426,1620,1600
31435,844,824
31441,654,634
31448,786,766
31449,2920,2900
31454,2020,2000
31460,63320,63300
31470,1220,1200
31471,1420,1400
31473,830,810
31486,21420,21400
31489,2520,2500
31490,842,822
31493,6520,6500
31496,498,478
31498,49020,49000
31507,3620,3600
31509,529,509
31510,1120,1100
31516,580,560
31520,6620,6600
31521,1720,1700
31523,11020,11000
31524,3420,3400
31525,1520,1500
31526,610,590
31528,3020,3000
31532,1220,1200
31534,320,300
31536,2420,2400
31539,10720,10700
31541,14920,14900
31546,1420,1400
31556,9220,9200
31557,934,914
31559,1320,1300
31565,1720,1700
31568,820,800
31574,1020,1000
31575,1320,1300
31580,934,914
31584,1620,1600
31586,7720,7700
31592,1020,1000
31603,1720,1700
31605,2220,2200
31608,1120,1100
31614,8420,8400
31617,978,958
31621,1120,1100
31630,902,882
31641,7820,7800
31643,2320,2300
31644,1620,1600
31646,1320,1300
31653,1720,1700
31663,2920,2900
31665,622,602
31673,938,918
31675,844,824
31676,1320,1300
31677,1020,1000
31680,4420,4400
31683,4320,4300
31686,749,729
31687,883,863
31689,705,685
31695,11320,11300
31696,5920,5900
31699,5120,5100
31709,939,919
31711,2820,2800
31719,832,812
31720,1012,992
31722,970,950
31732,784,764
31734,980,960
31735,917,897
31738,3220,3200
31745,2020,2000
31746,719,699
31749,1520,1500
31753,16920,16900
31754,792,772
31758,1520,1500
31759,906,886
31760,1020,1000
31764,1720,1700
31765,858,838
31768,969,949
31771,4120,4100
31772,1320,1300
31773,1320,1300
31777,635,615
31780,897,877
31785,2120,2100
31788,1019,999
31789,159,139
31794,6220,6200
31797,3220,3200
31798,5720,5700
31802,1120,1100
31804,1120,1100
31805,5920,5900
31807,1020,1000
31812,593,573
31814,680,660
31817,2020,2000
31823,1120,1100
31830,1320,1300
31839,3020,3000
31841,1120,1100
31849,1120,1100
31853,842,822
31854,861,841
31855,899,879
31856,46420,46400
31858,494,474
31861,778,758
31862,1320,1300
31866,8520,8500
31869,1020,1000
31870,1920,1900
31874,1220,1200
31878,805,785
31882,1120,1100
31886,1120,1100
31889,943,923
31895,1220,1200
31901,2920,2900
31902,11120,11100
31904,1020,1000
31911,1020,1000
31914,941,921
31922,1220,1200
31925,607,587
31927,1820,1800
31929,819,799
31930,19320,19300
31932,481,461
31936,1220,1200
31944,669,649
31949,636,616
31953,951,931
31954,1020,1000
31958,1420,1400
31959,1420,1400
31971,1120,1100
31975,1420,1400
31976,835,815
31978,5020,5000
31986,715,695
31988,952,932
32000,1920,1900
32001,1720,1700
32002,1620,1600
32010,7020,7000
32018,1120,1100
32019,739,719
32030,1220,1200
32031,2020,2000
32032,1120,1100
32033,2020,2000
32035,76,56
32036,999,979
32038,759,739
32044,1320,1300
32051,963,943
32054,799,779
32061,1720,1700
32067,14320,14300
32083,1320,1300
32091,893,873
32092,1020,1000
32093,5920,5900
32096,880,860
32102,2420,2400
32103,571,551
32110,1120,1100
32113,977,957
32125,919,899
32126,6620,6600
32133,4620,4600
32135,2520,2500
32140,958,938
32142,944,924
32143,2620,2600
32145,976,956
32147,838,818
32149,943,923
32151,840,820
32155,847,827
32161,1120,1100
32162,1220,1200
32163,1420,1400
32165,1220,1200
32166,3320,3300
32168,441,421
32170,1620,1600
32172,1420,1400
32175,1520,1500
32176,1320,1300
32179,8220,8200
32188,19420,19400
32193,2520,2500
32198,1220,1200
32204,1120,1100
32207,748,728
32214,1020,1000
32215,9320,9300
32219,1020,1000
32220,1120,1100
32222,6120,6100
32226,1720,1700
32230,2120,2100
32244,1620,1600
32245,2620,2600
32246,994,974
32250,2120,2100
32253,22120,22100
32255,1120,1100
32256,937,917
32258,2120,2100
32262,1120,1100
32264,7120,7100
32265,2120,2100
32266,910,890
32271,625,605
32280,1920,1900
32283,1320,1300
32286,2720,2700
32290,29820,29800
32296,6320,6300
32299,1720,1700
32300,2820,2800
32302,1420,1400
32305,1220,1200
32307,477,457
32309,5920,5900
32310,909,889
32315,968,948
32316,1011,991
32317,898,878
32325,1120,1100
32329,647,627
32332,2420,2400
32333,1520,1500
32338,1320,1300
32339,4020,4000
32346,1004,984
32353,1120,1100
32359,1320,1300
32360,2420,2400
32366,1920,1900
32369,3320,3300
32370,4320,4300
32371,2820,2800
32372,777,757
32377,1720,1700
32378,2220,2200
32380,11620,11600
32382,1220,1200
32383,3020,3000
32385,4120,4100
32390,666,646
32392,783,763
32393,13120,13100
32394,9520,9500
32403,1520,1500
32404,658,638
32405,527,507
32407,1020,1000
32408,1420,1400
32428,2120,2100
32429,848,828
32436,1220,1200
32438,1320,1300
32440,3220,3200
32445,4020,4000
32460,1520,1500
32464,536,516
32467,1020,1000
32476,922,902
32480,2020,2000
32483,431,411
32485,1520,1500
32487,1120,1100
32488,1020,1000
32496,2020,2000
32504,2220,2200
32505,1420,1400
32510,16020,16000
32512,2720,2700
32513,1920,1900
32516,1020,1000
32518,645,625
32519,851,831
32523,773,753
32530,1320,1300
32531,1120,1100
32535,680,660
32538,6720,6700
32546,59420,59400
32550,6420,6400
32553,764,744
32554,1020,1000
32555,605,585
32557,1420,1400
32559,2220,2200
32561,849,829
32562,3520,3500
32564,5820,5800
32566,1720,1700
32570,2420,2400
32572,881,861
32583,2620,2600
32584,930,910
32585,1420,1400
32588,765,745
32593,800,780
32595,3120,3100
32597,882,862
32599,754,734
32601,3120,3100
32602,3820,3800
32606,1220,1200
32609,1003,983
32614,2520,2500
32624,1020,1000
32627,718,698
32630,1014,994
32637,2320,2300
32640,32319,32299
32643,3720,3700
32645,16420,16400
32650,5520,5500
32658,2820,2800
32660,2420,2400
32663,4520,4500
32668,2020,2000
32681,966,946
32683,2920,2900
32688,4820,4800
32691,1220,1200
32692,3720,3700
32695,2420,2400
32697,1620,1600
32705,1620,1600
32709,3120,3100
32718,898,878
32723,1720,1700
32726,933,913
32730,2320,2300
32737,1420,1400
32747,36720,36700
32749,40620,40600
32757,1020,1000
32762,1420,1400
32768,800,780
32773,8520,8500
32782,2420,2400
32783,1220,1200
32785,2020,2000
32786,3920,3900
32794,9120,9100
32801,3120,3100
32805,1820,1800
32806,950,930
32807,2120,2100
32813,994,974
32821,1220,1200
32822,1620,1600
32825,2620,2600
32833,8320,8300
32835,7220,7200
32838,1120,1100
32840,1820,1800
32842,939,919
32844,1220,1200
32847,1320,1300
32854,954,934
32855,1120,1100
32862,697,677
32867,1120,1100
32868,914,894
32869,456,436
32878,991,971
32890,4720,4700
32898,2320,2300
32900,5820,5800
32903,2420,2400
32904,2520,2500
32908,33420,33400
32911,1320,1300
32914,925,905
32918,1720,1700
32920,1120,1100
32921,1320,1300
32922,6620,6600
32928,1020,1000
32930,1220,1200
32931,1420,1400
32937,1220,1200
32939,981,961
32941,1320,1300
32959,18520,18500
32965,784,764
32968,4920,4900
32972,1020,1000
32978,797,777
32981,10220,10200
32983,690,670
32992,2220,2200
33000,752,732
33002,2620,2600
33004,421,401
33005,467,447
33011,1020,1000
33024,1820,1800
33027,2920,2900
33029,4520,4500
33032,5620,5600
33033,2820,2800
33035,750,730
33037,12320,12300
33040,822,802
33041,976,956
33052,1720,1700
33057,898,878
33059,1320,1300
33063,1520,1500
33064,1920,1900
33075,1120,1100
33077,1420,1400
33079,1520,1500
33088,980,960
33090,1620,1600
33091,3920,3900
33097,5120,5100
33101,2920,2900
33103,1220,1200
33105,1520,1500
33108,620,600
33109,1020,1000
33120,1520,1500
33122,710,690
33123,5020,5000
33128,1820,1800
33133,1420,1400
33134,1320,1300
33137,4120,4100
33142,2920,2900
33143,6820,6800
33146,5520,5500
33149,1420,1400
33152,18620,18600
33154,960,940
33161,880,860
33163,1120,1100
33168,1920,1900
33172,12120,12100
33173,1320,1300
33175,803,783
33177,3420,3400
33180,2120,2100
33182,25220,25200
33184,1120,1100
33192,62020,62000
33198,1016,996
33199,1120,1100
33204,8020,8000
33206,1720,1700
33213,1520,1500
33222,779,759
33225,8220,8200
33233,1420,1400
33237,743,723
33238,970,950
33241,2820,2800
33242,3620,3600
33246,723,703
33248,5520,5500
33259,30620,30600
33260,374,354
33267,1120,1100
33281,1220,1200
33287,311,291
33291,9620,9600
33304,1020,1000
33307,4820,4800
33320,689,669
33321,1220,1200
33324,559,539
33325,2720,2700
33327,1220,1200
33328,5620,5600
33330,715,695
33331,17120,17100
33336,1320,1300
33337,3720,3700
33341,3220,3200
33342,2420,2400
33343,15820,15800
33344,1420,1400
33345,10520,10500
33346,1920,1900
33347,2120,2100
33351,1220,1200
33354,1120,1100
33357,8320,8300
33359,24020,24000
33365,1016,996
33368,626,606
33385,2220,2200
33391,796,776
33393,4220,4200
33395,1920,1900
33400,2220,2200
33401,552,532
33410,1120,1100
33413,1520,1500
33423,7620,7600
33425,892,872
33426,3320,3300
33427,586,566
33428,1020,1000
33429,1620,1600
33431,77,57
33439,1120,1100
33441,737,717
33444,1720,1700
33449,7320,7300
33456,1320,1300
33461,598,578
33470,853,833
33475,941,921
33477,933,913
33481,1420,1400
33484,1820,1800
33487,927,907
33490,3120,3100
33492,1920,1900
33503,1120,1100
33504,3320,3300
33508,1620,1600
33509,16520,16500
33516,1720,1700
33517,1220,1200
33521,1120,1100
33526,2620,2600
33529,1220,1200
33530,1820,1800
33532,2820,2800
33533,1520,1500
33539,1120,1100
33540,1920,1900
33541,1420,1400
33544,1520,1500
33547,7720,7700
33555,8920,8900
33557,1320,1300
33558,3320,3300
33559,1220,1200
33562,1120,1100
33565,906,886
33570,3520,3500
33584,927,907
33585,870,850
33596,1520,1500
33597,1220,1200
33599,1120,1100
33602,8620,8600
33606,8420,8400
33614,3120,3100
33615,1520,1500
33617,909,889
33622,1620,1600
33624,6120,6100
33627,1120,1100
33629,872,852
33630,8820,8800
33634,1018,998
33635,1720,1700
33638,1220,1200
33642,1420,1400
33649,42320,42300
33652,2420,2400
33658,2120,2100
33664,4920,4900
33669,752,732
33673,2420,2400
33674,2720,2700
33680,813,793
33685,1020,1000
33691,1320,1300
33699,941,921
33701,1120,1100
33702,9920,9900
33706,881,861
33710,1920,1900
33715,1120,1100
33718,1120,1100
33719,1720,1700
33729,2120,2100
33731,1420,1400
33736,1020,1000
33739,1320,1300
33745,3820,3800
33749,884,864
33750,1120,1100
33751,1920,1900
33753,17520,17500
33756,1220,1200
33766,983,963
33768,5220,5200
33769,960,940
33772,963,943
33773,3020,3000
33777,988,968
33778,978,958
33779,990,970
33781,855,835
33789,654,634
33790,4220,4200
33791,5620,5600
33793,2720,2700
33799,25520,25500
33800,353,333
33801,536,516
33806,2020,2000
33809,1017,997
33810,861,841
33818,10220,10200
33822,2320,2300
33825,2220,2200
33826,24320,24300
33835,913,893
33838,4520,4500
33845,1120,1100
33851,623,603
33858,982,962
33861,1220,1200
33863,1420,1400
33864,758,738
33865,1220,1200
33866,2120,2100
33868,738,718
33869,827,807
33877,3020,3000
33882,3020,3000
33884,1020,1000
33886,2120,2100
33890,967,947
33893,1120,1100
33894,12320,12300
33895,17520,17500
33896,1720,1700
33900,1120,1100
33902,743,723
33912,6520,6500
33918,1220,1200
33919,821,801
33921,786,766
33924,1120,1100
33925,779,759
33929,1320,1300
33930,1320,1300
33935,1220,1200
33937,2220,2200
33940,3020,3000
33954,1120,1100
33957,1420,1400
33962,1320,1300
33971,2920,2900
33972,2820,2800
33974,1920,1900
33976,4220,4200
33978,1120,1100
33986,1120,1100
33988,4420,4400
33989,1020,1000
33990,2020,2000
33992,1220,1200
33993,4020,4000
33995,2120,2100
34000,1420,1400
34001,3320,3300
34015,1720,1700
34017,3720,3700
34018,1820,1800
34019,1120,1100
34021,873,853
34027,1320,1300
34028,1620,1600
34033,1120,1100
34036,1520,1500
34039,931,911
34040,852,832
34042,2520,2500
34043,1620,1600
34055,1420,1400
34062,2320,2300
34064,1420,1400
34067,1920,1900
34068,766,746
34069,1820,1800
34073,8220,8200
34079,968,948
34082,2020,2000
34086,5420,5400
34093,1120,1100
34095,1120,1100
34096,1320,1300
34099,6420,6400
34100,1720,1700
34101,13820,13800
34106,7720,7700
34108,902,882
34109,4220,4200
34110,743,723
34119,6020,6000
34128,3020,3000
34130,639,619
34132,710,690
34135,7720,7700
34136,1420,1400
34137,2120,2100
34138,1220,1200
34139,7220,7200
34142,880,860
34143,775,755
34144,519,499
34145,1220,1200
34148,141,121
34153,662,642
34154,1220,1200
34158,1020,1000
34160,5420,5400
34169,3020,3000
34171,1220,1200
34174,84820,84800
34175,580,560
34180,1720,1700
34185,113,93
34189,1420,1400
34199,533,513
34205,7520,7500
34209,522,502
34212,719,699
34213,1520,1500
34216,1520,1500
34218,802,782
34220,8520,8500
34221,4620,4600
34229,1820,1800
34230,1320,1300
34235,2820,2800
34238,3220,3200
34239,433,413
34242,2120,2100
34243,701,681
34246,3020,3000
34250,1220,1200
34255,1120,1100
34257,1010,990
34265,1020,1000
34267,2320,2300
34268,3420,3400
34270,1520,1500
34271,629,609
34273,4720,4700
34274,760,740
34278,1920,1900
34286,1320,1300
34288,1320,1300
34290,787,767
34293,774,754
34296,1120,1100
34297,1120,1100
34298,1120,1100
34305,738,718
34313,1520,1500
34315,1320,1300
34322,538,518
34323,3320,3300
34326,835,815
34327,1820,1800
34328,2120,2100
34330,1820,1800
34333,919,899
34344,844,824
34348,887,867
34349,711,691
34354,2320,2300
34357,1720,1700
34367,2520,2500
34383,626,606
34388,583,563
34389,1620,1600
34390,1120,1100
34392,797,777
34395,56920,56900
34398,1120,1100
34399,42,22
34402,1220,1200
34406,1520,1500
34412,2720,2700
34413,792,772
34416,1120,1100
34419,2020,2000
34421,7220,7200
34424,2020,2000
34426,2220,2200
34430,736,716
34431,1020,1000
34438,1520,1500
34442,2120,2100
34445,782,762
34449,1520,1500
34450,807,787
34451,1120,1100
34462,1720,1700
34466,1420,1400
34469,3720,3700
34472,6720,6700
34474,1520,1500
34485,810,790
34489,13920,13900
34493,1920,1900
34494,2220,2200
34495,4120,4100
34497,1220,1200
34500,1820,1800
34502,1420,1400
34504,5120,5100
34508,3420,3400
34509,9020,9000
34514,17220,17200
34520,1720,1700
34524,2320,2300
34526,717,697
34531,531,511
34536,1220,1200
34537,3120,3100
34542,1920,1900
34543,3320,3300
34549,876,856
34550,12520,12500
34551,4520,4500
34559,684,664
34562,922,902
34568,583,563
34572,697,677
34573,676,656
34576,2920,2900
34577,13620,13600
34578,1320,1300
34582,933,913
34584,3620,3600
34585,750,730
34587,650,630
34590,547,527
34592,1420,1400
34595,1220,1200
34599,2220,2200
34600,8520,8500
34610,1520,1500
34612,950,930
34614,1120,1100
34622,5020,5000
34627,2820,2800
34632,1820,1800
34634,1420,1400
34637,12120,12100
34640,1220,1200
34642,3220,3200
34650,1020,1000
34656,746,726
34657,720,700
34658,911,891
34661,1320,1300
34663,5820,5800
34673,1020,1000
34677,1120,1100
34678,1420,1400
34681,1120,1100
34689,3020,3000
34692,1120,1100
34693,601,581
34695,4620,4600
34701,1120,1100
34708,961,941
34710,10620,10600
34717,2120,2100
34719,2720,2700
34726,1120,1100
34731,7420,7400
34732,1220,1200
34733,638,618
34741,721,701
34742,6920,6900
34746,1720,1700
34751,3620,3600
34752,1020,1000
34753,1320,1300
34754,934,914
34755,1620,1600
34765,1020,1000
34769,1220,1200
34771,3420,3400
34772,791,771
34773,52520,52500
34777,3720,3700
34779,919,899
34786,916,896
34791,874,854
34793,663,643
34794,17620,17600
34795,1020,1000
34796,1220,1200
34797,1420,1400
34808,3320,3300
34810,1120,1100
34811,1120,1100
34814,1320,1300
34815,5120,5100
34823,1620,1600
34825,944,924
34832,889,869
34833,1016,996
34834,950,930
34839,1520,1500
34841,1120,1100
34842,1620,1600
34843,1320,1300
34844,3220,3200
34845,599,579
34846,1320,1300
34847,1120,1100
34849,5120,5100
34852,730,710
34856,2820,2800
34859,772,752
34860,778,758
34861,15520,15500
34864,1720,1700
34868,2220,2200
34869,611,591
34871,622,602
34872,920,900
34875,1220,1200
34876,1220,1200
34878,1720,1700
34883,1420,1400
34889,741,721
34892,1320,1300
34895,1320,1300
34905,957,937
34914,4420,4400
34920,796,776
34926,1820,1800
34929,708,688
34930,1220,1200
34938,810,790
34939,1620,1600
34946,2720,2700
34949,1620,1600
34951,1320,1300
34961,2220,2200
34974,1008,988
34975,1320,1300
34977,1120,1100
34987,1820,1800
34988,2920,2900
34992,588,568
34993,1620,1600
34995,1120,1100
35002,5420,5400
35005,1620,1600
35011,597,577
35012,829,809
35013,766,746
35014,1720,1700
35023,3020,3000
35026,1220,1200
35028,1220,1200
35035,4320,4300
35037,540,520
35039,568,548
35040,897,877
35045,1120,1100
35046,578,558
35049,1720,1700
35050,685,665
35051,10920,10900
35053,41820,41800
35057,2820,2800
35060,1120,1100
35061,2220,2200
35065,498,478
35067,3620,3600
35072,1020,1000
35074,1320,1300
35076,831,811
35078,1020,1000
35084,3820,3800
35094,2220,2200
35095,1120,1100
35097,2520,2500
35099,5520,5500
35102,1420,1400
35107,1120,1100
35109,843,823
35110,851,831
35113,1420,1400
35116,1420,1400
35118,757,737
35125,799,779
35127,1920,1900
35129,1020,1000
35130,780,760
35133,2320,2300
35134,3420,3400
35136,684,664
35137,1120,1100
35139,1320,1300
35149,3820,3800
35155,1120,1100
35158,609,589
35160,8120,8100
35168,5820,5800
35173,1620,1600
35175,1120,1100
35182,1120,1100
35183,15420,15400
35184,475,455
35189,788,768
35190,884,864
35193,12320,12300
35200,1620,1600
35202,940,920
35204,3220,3200
35207,1004,984
35210,441,421
35212,4920,4900
35214,1120,1100
35219,726,706
35222,843,823
35224,1320,1300
35226,1020,1000
35229,1120,1100
35234,4020,4000
35238,975,955
35244,1420,1400
35246,1220,1200
35247,1220,1200
35249,1020,1000
35275,48020,48000
35280,1220,1200
35284,1120,1100
35288,3220,3200
35290,1520,1500
35295,1020,1000
35296,1420,1400
35303,1420,1400
35308,3620,3600
35309,1320,1300
35313,852,832
35314,1320,1300
35315,1520,1500
35323,897,877
35324,4120,4100
35330,574,554
35331,677,657
35337,1420,1400
35338,2420,2400
35345,5620,5600
35347,1020,1000
35350,1011,991
35353,4520,4500
35354,1420,1400
35355,1620,1600
35357,4420,4400
35361,1016,996
35362,729,709
35367,1620,1600
35370,945,925
35376,7820,7800
35377,1020,1000
35380,1320,1300
35389,9320,9300
35394,2320,2300
35406,587,567
35410,723,703
35411,1220,1200
35413,1620,1600
35414,906,886
35416,1820,1800
35423,3020,3000
35429,1120,1100
35433,1220,1200
35434,1520,1500
35440,948,928
35443,21020,21000
35449,1220,1200
35454,26920,26900
35455,1520,1500
35456,1920,1900
35460,7320,7300
35468,881,861
35469,3320,3300
35472,961,941
35474,2220,2200
35477,2020,2000
35481,4120,4100
35483,744,724
35488,19120,19100
35489,793,773
35490,898,878
35494,3320,3300
35496,1420,1400
35500,1620,1600
35505,1220,1200
35506,696,676
35515,953,933
35516,3320,3300
35517,719,699
35519,885,865
35523,944,924
35526,709,689
35534,978,958
35542,3220,3200
35556,23520,23500
35565,3620,3600
35577,777,757
35578,1420,1400
35582,1420,1400
35585,793,773
35594,918,898
35599,1120,1100
35601,969,949
35603,1720,1700
35606,656,636
35608,1520,1500
35620,3620,3600
35622,767,747
35623,1220,1200
35624,2020,2000
35626,963,943
35627,1220,1200
35629,1020,1000
35634,649,629
35645,1720,1700
35649,557,537
35651,792,772
35653,817,797
35655,607,587
35657,381,361
35666,1220,1200
35673,6220,6200
35675,1720,1700
35681,2320,2300
35682,33320,33300
35686,948,928
35689,1120,1100
35690,1011,991
35691,7020,7000
35693,1820,1800
35702,3120,3100
35704,550,530
35705,457,437
35713,436,416
35717,1520,1500
35723,1320,1300
35730,1220,1200
35738,822,802
35739,775,755
35741,2620,2600
35743,6320,6300
35746,984,964
35751,2320,2300
35765,1020,1000
35771,2320,2300
35780,1720,1700
35782,1320,1300
35784,1520,1500
35788,5820,5800
35789,1020,1000
35792,610,590
35793,6120,6100
35796,897,877
35798,4420,4400
35805,1920,1900
35808,1220,1200
35810,902,882
35815,739,719
35817,1120,1100
35820,2020,2000
35821,645,625
35827,696,676
35829,1120,1100
35838,973,953
35842,892,872
35843,1000,980
35844,1320,1300
35847,770,750
35848,1320,1300
35852,558,538
35857,432,412
35859,1820,1800
35860,862,842
35862,755,735
35864,987,967
35867,2020,2000
35873,48520,48500
35877,2220,2200
35880,3020,3000
35881,1420,1400
35883,1120,1100
35888,669,649
35892,940,920
35901,2320,2300
35906,7520,7500
35907,5820,5800
35911,1220,1200
35915,1920,1900
35917,7520,7500
35918,937,917
35921,2620,2600
35926,1020,1000
35931,5020,5000
35933,3820,3800
35938,1520,1500
35944,1420,1400
35947,2520,2500
35949,3920,3900
35951,4120,4100
35953,727,707
35954,1120,1100
35955,1320,1300
35957,828,808
35959,1220,1200
35960,23020,23000
35964,716,696
35965,1120,1100
35967,3520,3500
35970,1620,1600
35977,813,793
35980,3420,3400
35987,3920,3900
35997,1620,1600
36000,922,902
36006,10820,10800
36009,2220,2200
36015,680,660
36019,2420,2400
36026,988,968
36031,1420,1400
36032,950,930
36034,855,835
36037,706,686
36038,1920,1900
36042,4920,4900
36045,1320,1300
36046,1020,1000
36051,4020,4000
36052,1220,1200
36053,1720,1700
36055,598,578
36062,1020,1000
36064,1720,1700
36065,1620,1600
36071,1920,1900
36072,794,774
36079,8820,8800
